GENE	GENE_ENTREZ	ONCOGENE	TSG	DRIVER	CANONICAL_DRIVER	ONCOGENE_EVIDENCES	TSG_EVIDENCES
RYR1	6261	FALSE	FALSE	TRUE	FALSE	0	0
S100A1	6271	FALSE	FALSE	TRUE	FALSE	0	0
S100A7	6278	FALSE	FALSE	TRUE	TRUE	0	0
S100A7A	338324	FALSE	FALSE	TRUE	FALSE	0	0
S100A8	6279	FALSE	FALSE	TRUE	FALSE	0	0
S1PR1	1901	FALSE	FALSE	TRUE	FALSE	0	0
S1PR2	9294	FALSE	FALSE	TRUE	FALSE	0	0
SACS	26278	FALSE	FALSE	TRUE	FALSE	0	0
SAGE1	55511	FALSE	FALSE	TRUE	FALSE	0	0
SALL1	6299	FALSE	FALSE	TRUE	FALSE	0	0
SALL3	27164	FALSE	FALSE	TRUE	FALSE	0	0
SALL4	57167	TRUE	FALSE	TRUE	TRUE	1	0
SAMD9L	219285	FALSE	FALSE	TRUE	FALSE	0	0
SAMHD1	25939	FALSE	FALSE	TRUE	FALSE	0	0
SAMM50	25813	FALSE	FALSE	TRUE	FALSE	0	0
SATB2	23314	FALSE	FALSE	TRUE	FALSE	0	0
SAV1	60485	FALSE	FALSE	TRUE	FALSE	0	0
SBDS	51119	FALSE	TRUE	TRUE	TRUE	0	1
SBSN	374897	FALSE	FALSE	TRUE	FALSE	0	0
SCAF4	57466	FALSE	FALSE	TRUE	FALSE	0	0
SCAPER	49855	FALSE	FALSE	TRUE	FALSE	0	0
SCIN	85477	FALSE	FALSE	TRUE	FALSE	0	0
SCN10A	6336	FALSE	FALSE	TRUE	FALSE	0	0
SCN11A	11280	FALSE	FALSE	TRUE	FALSE	0	0
SCN3A	6328	FALSE	FALSE	TRUE	FALSE	0	0
SCN5A	6331	FALSE	FALSE	TRUE	FALSE	0	0
SCN9A	6335	FALSE	FALSE	TRUE	FALSE	0	0
SCUBE3	222663	FALSE	FALSE	TRUE	FALSE	0	0
SCYL2	55681	FALSE	FALSE	TRUE	FALSE	0	0
SDCCAG8	10806	FALSE	FALSE	TRUE	FALSE	0	0
SDF4	51150	FALSE	FALSE	TRUE	FALSE	0	0
SDHA	6389	FALSE	TRUE	TRUE	TRUE	0	1
SDHAF2	54949	FALSE	TRUE	TRUE	TRUE	0	1
SDHB	6390	FALSE	TRUE	TRUE	TRUE	0	1
SDHC	6391	FALSE	TRUE	TRUE	TRUE	0	1
SDHD	6392	FALSE	TRUE	TRUE	TRUE	0	1
SDK1	221935	FALSE	FALSE	TRUE	FALSE	0	0
SDK2	54549	FALSE	FALSE	TRUE	FALSE	0	0
SEC14L1	6397	FALSE	FALSE	TRUE	FALSE	0	0
SEC16A	9919	FALSE	FALSE	TRUE	FALSE	0	0
SEC61G	23480	FALSE	FALSE	TRUE	FALSE	0	0
SELP	6403	FALSE	FALSE	TRUE	FALSE	0	0
SEMA3A	10371	FALSE	FALSE	TRUE	FALSE	0	0
SEMA3C	10512	FALSE	FALSE	TRUE	FALSE	0	0
SEMA3E	9723	FALSE	FALSE	TRUE	FALSE	0	0
SEMA5A	9037	FALSE	FALSE	TRUE	FALSE	0	0
SEMA5B	54437	FALSE	FALSE	TRUE	FALSE	0	0
SEMA6A	57556	FALSE	FALSE	TRUE	FALSE	0	0
SEMA6B	10501	FALSE	FALSE	TRUE	FALSE	0	0
SEMA6D	80031	FALSE	FALSE	TRUE	FALSE	0	0
SEMG1	6406	FALSE	FALSE	TRUE	FALSE	0	0
SEMG2	6407	FALSE	FALSE	TRUE	FALSE	0	0
SEPTIN12	124404	FALSE	FALSE	TRUE	FALSE	0	0
SEPTIN9	10801	FALSE	FALSE	TRUE	FALSE	0	0
SERHL2	253190	FALSE	FALSE	TRUE	FALSE	0	0
SERPINA1	5265	FALSE	FALSE	TRUE	FALSE	0	0
SERPINA12	145264	FALSE	FALSE	TRUE	FALSE	0	0
SERPINA4	5267	FALSE	FALSE	TRUE	FALSE	0	0
SERPINB13	5275	FALSE	FALSE	TRUE	FALSE	0	0
SERPINB7	8710	FALSE	FALSE	TRUE	FALSE	0	0
SERPING1	710	FALSE	FALSE	TRUE	FALSE	0	0
SESN2	83667	FALSE	FALSE	TRUE	FALSE	0	0
SET	6418	TRUE	FALSE	TRUE	TRUE	1	0
SETBP1	26040	TRUE	FALSE	TRUE	TRUE	2	0
SETD1B	23067	FALSE	TRUE	TRUE	TRUE	0	1
SETD2	29072	FALSE	TRUE	TRUE	TRUE	0	3
SETD7	80854	FALSE	FALSE	TRUE	FALSE	0	0
SETDB1	9869	TRUE	FALSE	TRUE	TRUE	1	0
SF1	7536	FALSE	FALSE	TRUE	FALSE	0	0
SF3B1	23451	TRUE	FALSE	TRUE	TRUE	3	0
SF3B2	10992	FALSE	FALSE	TRUE	FALSE	0	0
SF3B3	23450	FALSE	FALSE	TRUE	FALSE	0	0
SFPQ	6421	FALSE	TRUE	TRUE	TRUE	0	1
SFRP4	6424	FALSE	TRUE	TRUE	TRUE	0	1
SFXN4	119559	FALSE	FALSE	TRUE	FALSE	0	0
SGCZ	137868	FALSE	FALSE	TRUE	FALSE	0	0
SGK1	6446	TRUE	FALSE	TRUE	TRUE	1	0
SH2B3	10019	FALSE	TRUE	TRUE	TRUE	0	1
SH3GL1	6455	TRUE	FALSE	TRUE	TRUE	1	0
SH3GLB1	51100	FALSE	FALSE	TRUE	FALSE	0	0
SHANK1	50944	FALSE	FALSE	TRUE	FALSE	0	0
SHANK2	22941	FALSE	FALSE	TRUE	FALSE	0	0
SHE	126669	FALSE	FALSE	TRUE	FALSE	0	0
SHF	90525	FALSE	FALSE	TRUE	FALSE	0	0
SHH	6469	FALSE	FALSE	TRUE	FALSE	0	0
SHISA4	149345	FALSE	FALSE	TRUE	FALSE	0	0
SHKBP1	92799	FALSE	FALSE	TRUE	FALSE	0	0
SHPRH	257218	FALSE	FALSE	TRUE	FALSE	0	0
SHQ1	55164	FALSE	FALSE	TRUE	FALSE	0	0
SHROOM3	57619	FALSE	FALSE	TRUE	FALSE	0	0
SI	6476	FALSE	FALSE	TRUE	FALSE	0	0
SIGLEC8	27181	FALSE	FALSE	TRUE	FALSE	0	0
SIK3	23387	FALSE	FALSE	TRUE	FALSE	0	0
SIN3A	25942	FALSE	FALSE	TRUE	FALSE	0	0
SIN3B	23309	FALSE	FALSE	TRUE	FALSE	0	0
SIRPA	140885	FALSE	TRUE	TRUE	TRUE	0	1
SIRPB1	10326	FALSE	FALSE	TRUE	FALSE	0	0
SIRPB2	284759	FALSE	FALSE	TRUE	FALSE	0	0
SIRPD	128646	FALSE	FALSE	TRUE	FALSE	0	0
SIRPG	55423	FALSE	FALSE	TRUE	FALSE	0	0
SIRT4	23409	FALSE	FALSE	TRUE	FALSE	0	0
SIX1	6495	TRUE	FALSE	TRUE	TRUE	1	0
SIX2	10736	TRUE	FALSE	TRUE	TRUE	1	0
SKI	6497	TRUE	FALSE	TRUE	TRUE	1	0
SKP2	6502	FALSE	FALSE	TRUE	FALSE	0	0
SLAMF1	6504	FALSE	FALSE	TRUE	FALSE	0	0
SLC10A3	8273	FALSE	FALSE	TRUE	FALSE	0	0
SLC12A5	57468	FALSE	FALSE	TRUE	FALSE	0	0
SLC12A6	9990	FALSE	FALSE	TRUE	FALSE	0	0
SLC13A1	6561	FALSE	FALSE	TRUE	FALSE	0	0
SLC15A1	6564	FALSE	FALSE	TRUE	FALSE	0	0
SLC15A2	6565	FALSE	FALSE	TRUE	FALSE	0	0
SLC16A4	9122	FALSE	FALSE	TRUE	FALSE	0	0
SLC17A5	26503	FALSE	FALSE	TRUE	FALSE	0	0
SLC1A3	6507	FALSE	FALSE	TRUE	FALSE	0	0
SLC1A6	6511	FALSE	FALSE	TRUE	FALSE	0	0
SLC22A1	6580	FALSE	FALSE	TRUE	FALSE	0	0
SLC22A11	55867	FALSE	FALSE	TRUE	FALSE	0	0
SLC22A2	6582	FALSE	FALSE	TRUE	FALSE	0	0
SLC22A8	9376	FALSE	FALSE	TRUE	FALSE	0	0
SLC24A5	283652	FALSE	FALSE	TRUE	FALSE	0	0
SLC25A17	10478	FALSE	FALSE	TRUE	FALSE	0	0
SLC25A45	283130	FALSE	FALSE	TRUE	FALSE	0	0
SLC26A3	1811	FALSE	FALSE	TRUE	FALSE	0	0
SLC29A2	3177	FALSE	FALSE	TRUE	FALSE	0	0
SLC2A13	114134	FALSE	FALSE	TRUE	FALSE	0	0
SLC30A6	55676	FALSE	FALSE	TRUE	FALSE	0	0
SLC34A2	10568	FALSE	TRUE	TRUE	TRUE	0	1
SLC35A5	55032	FALSE	FALSE	TRUE	FALSE	0	0
SLC35F1	222553	FALSE	FALSE	TRUE	FALSE	0	0
SLC35G1	159371	FALSE	FALSE	TRUE	FALSE	0	0
SLC35G2	80723	FALSE	FALSE	TRUE	FALSE	0	0
SLC38A3	10991	FALSE	FALSE	TRUE	FALSE	0	0
SLC38A8	146167	FALSE	FALSE	TRUE	FALSE	0	0
SLC39A12	221074	FALSE	FALSE	TRUE	FALSE	0	0
SLC44A3	126969	FALSE	FALSE	TRUE	FALSE	0	0
SLC44A5	204962	FALSE	FALSE	TRUE	FALSE	0	0
SLC4A10	57282	FALSE	FALSE	TRUE	FALSE	0	0
SLC4A2	6522	FALSE	FALSE	TRUE	FALSE	0	0
SLC4A5	57835	FALSE	FALSE	TRUE	FALSE	0	0
SLC5A3	6526	FALSE	FALSE	TRUE	FALSE	0	0
SLC66A1L	152078	FALSE	FALSE	TRUE	FALSE	0	0
SLC6A11	6538	FALSE	FALSE	TRUE	FALSE	0	0
SLC6A15	55117	FALSE	FALSE	TRUE	FALSE	0	0
SLC6A2	6530	FALSE	FALSE	TRUE	FALSE	0	0
SLC6A3	6531	FALSE	FALSE	TRUE	FALSE	0	0
SLC6A9	6536	FALSE	FALSE	TRUE	FALSE	0	0
SLC7A13	157724	FALSE	FALSE	TRUE	FALSE	0	0
SLC7A6	9057	FALSE	FALSE	TRUE	FALSE	0	0
SLC7A6OS	84138	FALSE	FALSE	TRUE	FALSE	0	0
SLC9A3R1	9368	FALSE	FALSE	TRUE	FALSE	0	0
SLC9C1	285335	FALSE	FALSE	TRUE	FALSE	0	0
SLC9C2	284525	FALSE	FALSE	TRUE	FALSE	0	0
SLCO1B1	10599	FALSE	FALSE	TRUE	FALSE	0	0
SLFN13	146857	FALSE	FALSE	TRUE	FALSE	0	0
SLIRP	81892	FALSE	FALSE	TRUE	FALSE	0	0
SLIT2	9353	FALSE	FALSE	TRUE	FALSE	0	0
SLIT3	6586	FALSE	FALSE	TRUE	FALSE	0	0
SLITRK2	84631	FALSE	FALSE	TRUE	FALSE	0	0
SLITRK3	22865	FALSE	FALSE	TRUE	FALSE	0	0
SLITRK5	26050	FALSE	FALSE	TRUE	FALSE	0	0
SLITRK6	84189	FALSE	FALSE	TRUE	FALSE	0	0
SLURP1	57152	FALSE	FALSE	TRUE	FALSE	0	0
SMAD2	4087	FALSE	TRUE	TRUE	TRUE	0	2
SMAD3	4088	FALSE	TRUE	TRUE	TRUE	0	1
SMAD4	4089	FALSE	TRUE	TRUE	TRUE	0	3
SMAD6	4091	FALSE	FALSE	TRUE	FALSE	0	0
SMARCA1	6594	FALSE	FALSE	TRUE	FALSE	0	0
SMARCA4	6597	FALSE	TRUE	TRUE	TRUE	0	2
SMARCB1	6598	FALSE	TRUE	TRUE	TRUE	0	2
SMARCD1	6602	FALSE	TRUE	TRUE	TRUE	0	1
SMARCE1	6605	FALSE	TRUE	TRUE	TRUE	0	1
SMC1A	8243	FALSE	TRUE	TRUE	TRUE	0	1
SMC1B	27127	FALSE	FALSE	TRUE	FALSE	0	0
SMC2	10592	FALSE	FALSE	TRUE	FALSE	0	0
SMC3	9126	FALSE	FALSE	TRUE	FALSE	0	0
SMC4	10051	FALSE	FALSE	TRUE	FALSE	0	0
SMG1	23049	FALSE	FALSE	TRUE	FALSE	0	0
SMG5	23381	FALSE	FALSE	TRUE	FALSE	0	0
SMG6	23293	FALSE	FALSE	TRUE	FALSE	0	0
SMG7	9887	FALSE	FALSE	TRUE	FALSE	0	0
SMG8	55181	FALSE	FALSE	TRUE	FALSE	0	0
SMO	6608	TRUE	FALSE	TRUE	TRUE	3	0
SMTN	6525	FALSE	FALSE	TRUE	FALSE	0	0
SMU1	55234	FALSE	FALSE	TRUE	FALSE	0	0
SMUG1	23583	FALSE	FALSE	TRUE	FALSE	0	0
SMURF2	64750	FALSE	FALSE	TRUE	FALSE	0	0
SND1	27044	TRUE	FALSE	TRUE	TRUE	1	0
SNED1	25992	FALSE	FALSE	TRUE	FALSE	0	0
SNRK	54861	FALSE	FALSE	TRUE	FALSE	0	0
SNRNP200	23020	FALSE	FALSE	TRUE	FALSE	0	0
SNRNP35	11066	FALSE	FALSE	TRUE	FALSE	0	0
SNRNP48	154007	FALSE	FALSE	TRUE	FALSE	0	0
SNRPA	6626	FALSE	FALSE	TRUE	FALSE	0	0
SNRPD2	6633	FALSE	FALSE	TRUE	FALSE	0	0
SNRPD3	6634	FALSE	FALSE	TRUE	FALSE	0	0
SNRPN	6638	FALSE	FALSE	TRUE	FALSE	0	0
SNTB1	6641	FALSE	FALSE	TRUE	FALSE	0	0
SNTB2	6645	FALSE	FALSE	TRUE	FALSE	0	0
SNX16	64089	FALSE	FALSE	TRUE	FALSE	0	0
SNX19	399979	FALSE	FALSE	TRUE	FALSE	0	0
SNX25	83891	FALSE	FALSE	TRUE	FALSE	0	0
SNX31	169166	FALSE	FALSE	TRUE	FALSE	0	0
SNX7	51375	FALSE	FALSE	TRUE	FALSE	0	0
SNX8	29886	FALSE	FALSE	TRUE	FALSE	0	0
SOAT1	6646	FALSE	FALSE	TRUE	FALSE	0	0
SOCS1	8651	FALSE	TRUE	TRUE	TRUE	0	2
SOHLH2	54937	FALSE	FALSE	TRUE	FALSE	0	0
SON	6651	FALSE	FALSE	TRUE	FALSE	0	0
SORCS1	114815	FALSE	FALSE	TRUE	FALSE	0	0
SORCS2	57537	FALSE	FALSE	TRUE	FALSE	0	0
SOS1	6654	FALSE	FALSE	TRUE	FALSE	0	0
SOX11	6664	FALSE	FALSE	TRUE	FALSE	0	0
SOX17	64321	FALSE	FALSE	TRUE	FALSE	0	0
SOX2	6657	TRUE	FALSE	TRUE	TRUE	1	0
SOX21	11166	FALSE	TRUE	TRUE	TRUE	0	1
SOX5	6660	FALSE	FALSE	TRUE	FALSE	0	0
SOX9	6662	FALSE	TRUE	TRUE	TRUE	0	1
SP140	11262	FALSE	FALSE	TRUE	FALSE	0	0
SP8	221833	FALSE	FALSE	TRUE	FALSE	0	0
SPAG17	200162	FALSE	FALSE	TRUE	FALSE	0	0
SPAM1	6677	FALSE	FALSE	TRUE	FALSE	0	0
SPANXN1	494118	FALSE	FALSE	TRUE	FALSE	0	0
SPANXN2	494119	FALSE	FALSE	TRUE	FALSE	0	0
SPART	23111	FALSE	FALSE	TRUE	FALSE	0	0
SPATA18	132671	FALSE	FALSE	TRUE	FALSE	0	0
SPATA19	219938	FALSE	FALSE	TRUE	FALSE	0	0
SPATA5L1	79029	FALSE	FALSE	TRUE	FALSE	0	0
SPATA6	54558	FALSE	FALSE	TRUE	FALSE	0	0
SPATC1L	84221	FALSE	FALSE	TRUE	FALSE	0	0
SPECC1	92521	FALSE	FALSE	TRUE	FALSE	0	0
SPEG	10290	FALSE	FALSE	TRUE	FALSE	0	0
SPEN	23013	FALSE	TRUE	TRUE	TRUE	0	1
SPHK1	8877	FALSE	FALSE	TRUE	FALSE	0	0
SPHKAP	80309	FALSE	FALSE	TRUE	FALSE	0	0
SPI1	6688	FALSE	FALSE	TRUE	FALSE	0	0
SPIB	6689	FALSE	FALSE	TRUE	FALSE	0	0
SPN	6693	FALSE	FALSE	TRUE	FALSE	0	0
SPOP	8405	TRUE	FALSE	TRUE	TRUE	2	1
SPRED1	161742	FALSE	FALSE	TRUE	FALSE	0	0
SPRR2B	6701	FALSE	FALSE	TRUE	FALSE	0	0
SPRY3	10251	FALSE	FALSE	TRUE	FALSE	0	0
SPTA1	6708	FALSE	FALSE	TRUE	FALSE	0	0
SPTAN1	6709	FALSE	FALSE	TRUE	FALSE	0	0
SPTB	6710	FALSE	FALSE	TRUE	FALSE	0	0
SPTBN2	6712	FALSE	FALSE	TRUE	FALSE	0	0
SPTBN4	57731	FALSE	FALSE	TRUE	FALSE	0	0
SPTBN5	51332	FALSE	FALSE	TRUE	FALSE	0	0
SQOR	58472	FALSE	FALSE	TRUE	FALSE	0	0
SRC	6714	TRUE	FALSE	TRUE	TRUE	2	0
SRCAP	10847	FALSE	FALSE	TRUE	FALSE	0	0
SRPX	8406	FALSE	FALSE	TRUE	FALSE	0	0
SRRT	51593	FALSE	FALSE	TRUE	FALSE	0	0
SRSF1	6426	FALSE	FALSE	TRUE	FALSE	0	0
SRSF2	6427	TRUE	FALSE	TRUE	TRUE	2	0
SRSF3	6428	TRUE	FALSE	TRUE	TRUE	1	0
SRSF5	6430	FALSE	FALSE	TRUE	FALSE	0	0
SRSF9	8683	FALSE	FALSE	TRUE	FALSE	0	0
SSB	6741	FALSE	FALSE	TRUE	FALSE	0	0
SSBP1	6742	FALSE	FALSE	TRUE	FALSE	0	0
SSH1	54434	FALSE	FALSE	TRUE	FALSE	0	0
SSH3	54961	FALSE	FALSE	TRUE	FALSE	0	0
SSX1	6756	TRUE	FALSE	TRUE	TRUE	1	0
SSX2	6757	TRUE	FALSE	TRUE	TRUE	1	0
SSX4	6759	TRUE	FALSE	TRUE	TRUE	1	0
ST3GAL6	10402	FALSE	FALSE	TRUE	FALSE	0	0
ST6GAL1	6480	FALSE	FALSE	TRUE	FALSE	0	0
ST6GAL2	84620	FALSE	FALSE	TRUE	FALSE	0	0
ST6GALNAC3	256435	FALSE	FALSE	TRUE	FALSE	0	0
STAB1	23166	FALSE	FALSE	TRUE	FALSE	0	0
STAG1	10274	FALSE	TRUE	TRUE	TRUE	0	1
STAG2	10735	FALSE	TRUE	TRUE	TRUE	0	3
STAG3	10734	FALSE	FALSE	TRUE	FALSE	0	0
STAM2	10254	FALSE	FALSE	TRUE	FALSE	0	0
STARD10	10809	FALSE	FALSE	TRUE	FALSE	0	0
STARD6	147323	FALSE	FALSE	TRUE	FALSE	0	0
STAT3	6774	TRUE	FALSE	TRUE	TRUE	1	0
STAT4	6775	FALSE	FALSE	TRUE	FALSE	0	0
STAT5B	6777	FALSE	FALSE	TRUE	TRUE	1	1
STAT6	6778	TRUE	FALSE	TRUE	TRUE	1	0
STC1	6781	FALSE	FALSE	TRUE	FALSE	0	0
STIL	6491	TRUE	FALSE	TRUE	TRUE	1	0
STIM1	6786	FALSE	FALSE	TRUE	FALSE	0	0
STIM2	57620	FALSE	FALSE	TRUE	FALSE	0	0
STK11	6794	FALSE	TRUE	TRUE	TRUE	0	3
STK11IP	114790	FALSE	FALSE	TRUE	FALSE	0	0
STK19	8859	FALSE	FALSE	TRUE	FALSE	0	0
STK26	51765	FALSE	FALSE	TRUE	FALSE	0	0
STK31	56164	FALSE	FALSE	TRUE	FALSE	0	0
STK4	6789	FALSE	FALSE	TRUE	FALSE	0	0
STRADA	92335	FALSE	FALSE	TRUE	FALSE	0	0
STUB1	10273	FALSE	FALSE	TRUE	FALSE	0	0
STX2	2054	FALSE	FALSE	TRUE	FALSE	0	0
STXBP1	6812	FALSE	FALSE	TRUE	FALSE	0	0
STYK1	55359	FALSE	FALSE	TRUE	FALSE	0	0
SUFU	51684	FALSE	TRUE	TRUE	TRUE	0	1
SULF1	23213	FALSE	FALSE	TRUE	FALSE	0	0
SULT1B1	27284	FALSE	FALSE	TRUE	FALSE	0	0
SULT2B1	6820	FALSE	FALSE	TRUE	FALSE	0	0
SUPT7L	9913	FALSE	FALSE	TRUE	FALSE	0	0
SUZ12	23512	FALSE	FALSE	TRUE	TRUE	1	1
SWAP70	23075	FALSE	FALSE	TRUE	FALSE	0	0
SYF2	25949	FALSE	FALSE	TRUE	FALSE	0	0
SYK	6850	TRUE	FALSE	TRUE	TRUE	1	0
SYN2	6854	FALSE	FALSE	TRUE	FALSE	0	0
SYNCRIP	10492	FALSE	FALSE	TRUE	FALSE	0	0
SYNE1	23345	FALSE	FALSE	TRUE	FALSE	0	0
SYNE2	23224	FALSE	FALSE	TRUE	FALSE	0	0
SYNE3	161176	FALSE	FALSE	TRUE	FALSE	0	0
SYNGR2	9144	FALSE	FALSE	TRUE	FALSE	0	0
SYNRG	11276	FALSE	FALSE	TRUE	FALSE	0	0
SYT10	341359	FALSE	FALSE	TRUE	FALSE	0	0
SYT4	6860	FALSE	FALSE	TRUE	FALSE	0	0
SYTL1	84958	FALSE	FALSE	TRUE	FALSE	0	0
SYTL2	54843	FALSE	FALSE	TRUE	FALSE	0	0
TAB3	257397	FALSE	FALSE	TRUE	FALSE	0	0
TACC1	6867	FALSE	FALSE	TRUE	FALSE	0	0
TAF1	6872	FALSE	FALSE	TRUE	FALSE	0	0
TAF11	6882	FALSE	FALSE	TRUE	FALSE	0	0
TAF15	8148	TRUE	FALSE	TRUE	TRUE	1	0
TAF1L	138474	FALSE	FALSE	TRUE	FALSE	0	0
TAF4	6874	FALSE	FALSE	TRUE	FALSE	0	0
TAL1	6886	TRUE	FALSE	TRUE	TRUE	1	0
TAL2	6887	TRUE	FALSE	TRUE	TRUE	1	0
TAMM41	132001	FALSE	FALSE	TRUE	FALSE	0	0
TAP1	6890	FALSE	FALSE	TRUE	FALSE	0	0
TAS2R43	259289	FALSE	FALSE	TRUE	FALSE	0	0
TAS2R46	259292	FALSE	FALSE	TRUE	FALSE	0	0
TAS2R60	338398	FALSE	FALSE	TRUE	FALSE	0	0
TBC1D12	23232	FALSE	FALSE	TRUE	FALSE	0	0
TBC1D13	54662	FALSE	FALSE	TRUE	FALSE	0	0
TBC1D22A	25771	FALSE	FALSE	TRUE	FALSE	0	0
TBC1D29P	26083	FALSE	FALSE	TRUE	FALSE	0	0
TBC1D32	221322	FALSE	FALSE	TRUE	FALSE	0	0
TBC1D3B	414059	FALSE	FALSE	TRUE	FALSE	0	0
TBC1D7	51256	FALSE	FALSE	TRUE	FALSE	0	0
TBCD	6904	FALSE	FALSE	TRUE	FALSE	0	0
TBK1	29110	FALSE	FALSE	TRUE	FALSE	0	0
TBKBP1	9755	FALSE	FALSE	TRUE	FALSE	0	0
TBL1XR1	79718	FALSE	FALSE	TRUE	TRUE	1	1
TBL2	26608	FALSE	FALSE	TRUE	FALSE	0	0
TBP	6908	FALSE	FALSE	TRUE	FALSE	0	0
TBR1	10716	FALSE	FALSE	TRUE	FALSE	0	0
TBX18	9096	FALSE	FALSE	TRUE	FALSE	0	0
TBX22	50945	FALSE	FALSE	TRUE	FALSE	0	0
TBX3	6926	FALSE	FALSE	TRUE	TRUE	1	1
TCAF1	9747	FALSE	FALSE	TRUE	FALSE	0	0
TCEAL6	158931	FALSE	FALSE	TRUE	FALSE	0	0
TCERG1	10915	FALSE	FALSE	TRUE	FALSE	0	0
TCF12	6938	FALSE	FALSE	TRUE	FALSE	0	0
TCF21	6943	FALSE	FALSE	TRUE	FALSE	0	0
TCF3	6929	FALSE	FALSE	TRUE	TRUE	1	1
TCF4	6925	FALSE	FALSE	TRUE	FALSE	0	0
TCF7	6932	FALSE	FALSE	TRUE	FALSE	0	0
TCF7L1	83439	FALSE	FALSE	TRUE	FALSE	0	0
TCF7L2	6934	TRUE	FALSE	TRUE	TRUE	1	0
TCHH	7062	FALSE	FALSE	TRUE	FALSE	0	0
TCL1A	8115	TRUE	FALSE	TRUE	TRUE	1	0
TCP11	6954	FALSE	FALSE	TRUE	FALSE	0	0
TCP11L2	255394	FALSE	FALSE	TRUE	FALSE	0	0
TDG	6996	FALSE	FALSE	TRUE	FALSE	0	0
TDRD1	56165	FALSE	FALSE	TRUE	FALSE	0	0
TDRD10	126668	FALSE	FALSE	TRUE	FALSE	0	0
TDRD5	163589	FALSE	FALSE	TRUE	FALSE	0	0
TEC	7006	TRUE	FALSE	TRUE	TRUE	1	0
TEDC2	80178	FALSE	FALSE	TRUE	FALSE	0	0
TENM2	57451	FALSE	FALSE	TRUE	FALSE	0	0
TENT4B	64282	FALSE	FALSE	TRUE	FALSE	0	0
TENT5C	54855	FALSE	TRUE	TRUE	TRUE	0	1
TENT5D	169966	FALSE	FALSE	TRUE	FALSE	0	0
TEP1	7011	FALSE	FALSE	TRUE	FALSE	0	0
TERT	7015	TRUE	FALSE	TRUE	TRUE	2	1
TESC	54997	FALSE	FALSE	TRUE	FALSE	0	0
TET1	80312	FALSE	FALSE	TRUE	TRUE	1	1
TET2	54790	FALSE	TRUE	TRUE	TRUE	0	2
TET3	200424	FALSE	FALSE	TRUE	FALSE	0	0
TEX14	56155	FALSE	FALSE	TRUE	FALSE	0	0
TEX15	56154	FALSE	FALSE	TRUE	FALSE	0	0
TEX22	647310	FALSE	FALSE	TRUE	FALSE	0	0
TEX44	165100	FALSE	FALSE	TRUE	FALSE	0	0
TFAP2A	7020	FALSE	FALSE	TRUE	FALSE	0	0
TFAP2D	83741	FALSE	FALSE	TRUE	FALSE	0	0
TFAP4	7023	FALSE	FALSE	TRUE	FALSE	0	0
TFDP1	7027	FALSE	FALSE	TRUE	FALSE	0	0
TFE3	7030	TRUE	FALSE	TRUE	TRUE	1	0
TFEB	7942	TRUE	FALSE	TRUE	TRUE	1	0
TG	7038	FALSE	FALSE	TRUE	FALSE	0	0
TGDS	23483	FALSE	FALSE	TRUE	FALSE	0	0
TGFA	7039	FALSE	FALSE	TRUE	FALSE	0	0
TGFBR1	7046	FALSE	FALSE	TRUE	FALSE	0	0
TGFBR2	7048	FALSE	TRUE	TRUE	TRUE	0	1
TGFBR3	7049	FALSE	FALSE	TRUE	FALSE	0	0
TGIF1	7050	FALSE	FALSE	TRUE	FALSE	0	0
TGM1	7051	FALSE	FALSE	TRUE	FALSE	0	0
TGS1	96764	FALSE	FALSE	TRUE	FALSE	0	0
THAP12	5612	FALSE	FALSE	TRUE	FALSE	0	0
THAP5	168451	FALSE	FALSE	TRUE	FALSE	0	0
THBS1	7057	FALSE	FALSE	TRUE	FALSE	0	0
THBS2	7058	FALSE	FALSE	TRUE	FALSE	0	0
THOC5	8563	FALSE	FALSE	TRUE	FALSE	0	0
THOC6	79228	FALSE	FALSE	TRUE	FALSE	0	0
THOC7	80145	FALSE	FALSE	TRUE	FALSE	0	0
THRAP3	9967	FALSE	FALSE	TRUE	FALSE	0	0
THSD7A	221981	FALSE	FALSE	TRUE	FALSE	0	0
THSD7B	80731	FALSE	FALSE	TRUE	FALSE	0	0
TIA1	7072	FALSE	FALSE	TRUE	FALSE	0	0
TIAL1	7073	FALSE	FALSE	TRUE	FALSE	0	0
TIGD3	220359	FALSE	FALSE	TRUE	FALSE	0	0
TIGIT	201633	FALSE	FALSE	TRUE	FALSE	0	0
TIMM17A	10440	FALSE	FALSE	TRUE	FALSE	0	0
TIPIN	54962	FALSE	FALSE	TRUE	FALSE	0	0
TJP1	7082	FALSE	FALSE	TRUE	FALSE	0	0
TKTL2	84076	FALSE	FALSE	TRUE	FALSE	0	0
TLCD3B	83723	FALSE	FALSE	TRUE	FALSE	0	0
TLE1	7088	FALSE	FALSE	TRUE	FALSE	0	0
TLE4	7091	FALSE	FALSE	TRUE	FALSE	0	0
TLL1	7092	FALSE	FALSE	TRUE	FALSE	0	0
TLL2	7093	FALSE	FALSE	TRUE	FALSE	0	0
TLR2	7097	FALSE	FALSE	TRUE	FALSE	0	0
TLR4	7099	FALSE	FALSE	TRUE	FALSE	0	0
TLR5	7100	FALSE	FALSE	TRUE	FALSE	0	0
TLR6	10333	FALSE	FALSE	TRUE	FALSE	0	0
TLR7	51284	FALSE	FALSE	TRUE	FALSE	0	0
